Label,Target,Shape,CorrectAnswer,n,ITI_text.started_mean,ITI_text.started_raw,,ITI_text.started_std,ITI_text.stopped_raw,,practice_feedback_text.started_mean,practice_feedback_text.started_raw,,practice_feedback_text.started_std,practice_feedback_text.stopped_raw,,practice_resp.corr_mean,practice_resp.corr_raw,,practice_resp.corr_std,practice_resp.keys_raw,,practice_resp.rt_mean,practice_resp.rt_raw,,practice_resp.rt_std,practice_resp.started_mean,practice_resp.started_raw,,practice_resp.started_std,practice_resp.stopped_raw,,practice_target_label.started_mean,practice_target_label.started_raw,,practice_target_label.started_std,practice_target_label.stopped_mean,practice_target_label.stopped_raw,,practice_target_label.stopped_std,practice_target_label_valence.started_mean,practice_target_label_valence.started_raw,,practice_target_label_valence.started_std,practice_target_label_valence.stopped_mean,practice_target_label_valence.stopped_raw,,practice_target_label_valence.stopped_std,practice_target_plus.started_mean,practice_target_plus.started_raw,,practice_target_plus.started_std,practice_target_plus.stopped_mean,practice_target_plus.stopped_raw,,practice_target_plus.stopped_std,practice_target_shape.started_mean,practice_target_shape.started_raw,,practice_target_shape.started_std,practice_target_shape.stopped_mean,practice_target_shape.stopped_raw,,practice_target_shape.stopped_std,order,
£50,MediumReward,MediumReward,No,2.0,1552.274658203125,1534.9888916015625, 1569.5604248046875,24.445765563945574,, ,1552.98095703125,1535.614990234375, 1570.346923828125,24.559185767861482,, ,0.5,0.0, 1.0,0.7071067811865476,, 'm',1.1378923654556274,, 1.1378923654556274,0.0,1550.951416015625,1533.49755859375, 1568.4052734375,24.68348188174193,, ,1550.951416015625,1533.49755859375, 1568.4052734375,24.68348188174193,1551.0975341796875,1533.6431884765625, 1568.5518798828125,24.684172415707934,1550.951416015625,1533.49755859375, 1568.4052734375,24.68348188174193,1551.0975341796875,1533.6431884765625, 1568.5518798828125,24.684172415707934,1550.951416015625,1533.49755859375, 1568.4052734375,24.68348188174193,1551.0975341796875,1533.6431884765625, 1568.5518798828125,24.684172415707934,1550.951416015625,1533.49755859375, 1568.4052734375,24.68348188174193,1551.0975341796875,1533.6431884765625, 1568.5518798828125,24.684172415707934,5.0, 20.0
£50,LowReward,LowReward,No,2.0,1551.908447265625,1526.79052734375, 1577.0262451171875,35.522016695476104,, ,1552.705078125,1527.561279296875, 1577.8489990234375,35.55878762916563,, ,0.0,0.0, 0.0,0.0,, ,,, ,,1550.412109375,1525.29443359375, 1575.5299072265625,35.5218440619846,, ,1550.412109375,1525.29443359375, 1575.5299072265625,35.5218440619846,1550.55615234375,1525.4351806640625, 1575.677001953125,35.526332532763604,1550.412109375,1525.29443359375, 1575.5299072265625,35.5218440619846,1550.55615234375,1525.4351806640625, 1575.677001953125,35.526332532763604,1550.412109375,1525.29443359375, 1575.5299072265625,35.5218440619846,1550.55615234375,1525.4351806640625, 1575.677001953125,35.526332532763604,1550.412109375,1525.29443359375, 1575.5299072265625,35.5218440619846,1550.55615234375,1525.4351806640625, 1575.677001953125,35.526332532763604,2.0, 23.0
£25,MediumReward,MediumReward,Yes,2.0,1550.01416015625,1547.9912109375, 1552.0369873046875,2.860795905704744,, ,1550.598388671875,1548.615234375, 1552.5814208984375,2.804517387501672,, ,0.5,0.0, 1.0,0.7071067811865476,, 'n',0.6444056034088135,, 0.6444056034088135,0.0,1548.93994140625,1546.498291015625, 1551.381591796875,3.4530150969954407,, ,1548.93994140625,1546.498291015625, 1551.381591796875,3.4530150969954407,1549.0850830078125,1546.6435546875, 1551.526611328125,3.45284246350394,1548.93994140625,1546.498291015625, 1551.381591796875,3.4530150969954407,1549.0850830078125,1546.6435546875, 1551.526611328125,3.45284246350394,1548.93994140625,1546.498291015625, 1551.381591796875,3.4530150969954407,1549.0850830078125,1546.6435546875, 1551.526611328125,3.45284246350394,1548.93994140625,1546.498291015625, 1551.381591796875,3.4530150969954407,1549.0850830078125,1546.6435546875, 1551.526611328125,3.45284246350394,10.0, 12.0
£25,HighReward,HighReward,No,2.0,1547.292236328125,1529.454345703125, 1565.1300048828125,25.22650052940481,, ,1548.0948486328125,1530.2923583984375, 1565.8973388671875,25.176523133467708,, ,1.0,1.0, 1.0,0.0,'m', 'm',1.1748868227005005,1.365827202796936, 0.9839465022087097,0.27003043299020774,1546.1025390625,1528.07177734375, 1564.13330078125,25.49934776257387,, ,1546.1025390625,1528.07177734375, 1564.13330078125,25.49934776257387,1546.250732421875,1528.2188720703125, 1564.282470703125,25.50081514739771,1546.1025390625,1528.07177734375, 1564.13330078125,25.49934776257387,1546.250732421875,1528.2188720703125, 1564.282470703125,25.50081514739771,1546.1025390625,1528.07177734375, 1564.13330078125,25.49934776257387,1546.250732421875,1528.2188720703125, 1564.282470703125,25.50081514739771,1546.1025390625,1528.07177734375, 1564.13330078125,25.49934776257387,1546.250732421875,1528.2188720703125, 1564.282470703125,25.50081514739771,3.0, 18.0
£25,LowReward,LowReward,No,2.0,1552.7667236328125,1542.705810546875, 1562.82763671875,14.228279735989762,, ,1553.580810546875,1543.53955078125, 1563.6221923828125,14.200572060866245,, ,0.5,0.0, 1.0,0.7071067811865476,, 'm',0.687657356262207,, 0.687657356262207,0.0,1551.664306640625,1541.20556640625, 1562.1231689453125,14.790978601787902,, ,1551.664306640625,1541.20556640625, 1562.1231689453125,14.790978601787902,1551.81103515625,1541.3529052734375, 1562.26904296875,14.789942800838915,1551.664306640625,1541.20556640625, 1562.1231689453125,14.790978601787902,1551.81103515625,1541.3529052734375, 1562.26904296875,14.789942800838915,1551.664306640625,1541.20556640625, 1562.1231689453125,14.790978601787902,1551.81103515625,1541.3529052734375, 1562.26904296875,14.789942800838915,1551.664306640625,1541.20556640625, 1562.1231689453125,14.790978601787902,1551.81103515625,1541.3529052734375, 1562.26904296875,14.789942800838915,8.0, 17.0
£0,LowReward,LowReward,Yes,2.0,1550.36181640625,1539.923828125, 1560.7999267578125,14.761630908233297,, ,1551.158447265625,1540.7012939453125, 1561.615478515625,14.788561732906933,, ,0.5,0.0, 1.0,0.7071067811865476,'m', 'n',1.1158546209335327,1.3676592111587524, 0.8640500903129578,0.35610542441745946,1549.22900390625,1538.5439453125, 1559.9140625,15.110954778032442,, ,1549.22900390625,1538.5439453125, 1559.9140625,15.110954778032442,1549.3731689453125,1538.6868896484375, 1560.0594482421875,15.112681112947449,1549.22900390625,1538.5439453125, 1559.9140625,15.110954778032442,1549.3731689453125,1538.6868896484375, 1560.0594482421875,15.112681112947449,1549.22900390625,1538.5439453125, 1559.9140625,15.110954778032442,1549.3731689453125,1538.6868896484375, 1560.0594482421875,15.112681112947449,1549.22900390625,1538.5439453125, 1559.9140625,15.110954778032442,1549.3731689453125,1538.6868896484375, 1560.0594482421875,15.112681112947449,7.0, 16.0
£0,HighReward,HighReward,No,2.0,1546.7064208984375,1521.47802734375, 1571.934814453125,35.678336321925045,, ,1547.377197265625,1522.235107421875, 1572.519287109375,35.5562844434341,, ,0.0,0.0, 0.0,0.0,, 'n',1.0536463260650635,, 1.0536463260650635,0.0,1545.4205322265625,1519.9815673828125, 1570.8594970703125,35.976129094763614,, ,1545.4205322265625,1519.9815673828125, 1570.8594970703125,35.976129094763614,1545.56787109375,1520.12841796875, 1571.0074462890625,35.97690594557891,1545.4205322265625,1519.9815673828125, 1570.8594970703125,35.976129094763614,1545.56787109375,1520.12841796875, 1571.0074462890625,35.97690594557891,1545.4205322265625,1519.9815673828125, 1570.8594970703125,35.976129094763614,1545.56787109375,1520.12841796875, 1571.0074462890625,35.97690594557891,1545.4205322265625,1519.9815673828125, 1570.8594970703125,35.976129094763614,1545.56787109375,1520.12841796875, 1571.0074462890625,35.97690594557891,0.0, 21.0
£0,MediumReward,MediumReward,No,2.0,1543.1201171875,1532.2899169921875, 1553.9501953125,15.316129682924156,, ,1543.732177734375,1532.992431640625, 1554.4718017578125,15.188208265724246,, ,0.5,0.0, 1.0,0.7071067811865476,, 'm',0.8455258011817932,, 0.8455258011817932,0.0,1541.94482421875,1530.7974853515625, 1553.0921630859375,15.764717810345298,, ,1541.94482421875,1530.7974853515625, 1553.0921630859375,15.764717810345298,1542.09033203125,1530.94287109375, 1553.2379150390625,15.76497676081885,1541.94482421875,1530.7974853515625, 1553.0921630859375,15.764717810345298,1542.09033203125,1530.94287109375, 1553.2379150390625,15.76497676081885,1541.94482421875,1530.7974853515625, 1553.0921630859375,15.764717810345298,1542.09033203125,1530.94287109375, 1553.2379150390625,15.76497676081885,1541.94482421875,1530.7974853515625, 1553.0921630859375,15.764717810345298,1542.09033203125,1530.94287109375, 1553.2379150390625,15.76497676081885,4.0, 13.0
£50,HighReward,HighReward,Yes,2.0,1551.9228515625,1545.3060302734375, 1558.53955078125,9.357512090443569,, ,1552.70068359375,1545.9940185546875, 1559.4073486328125,9.484656656535671,, ,0.0,0.0, 0.0,0.0,'m', ,1.253694772720337,1.253694772720337, ,0.0,1550.542724609375,1544.0419921875, 1557.0435791015625,9.193510273525082,, ,1550.542724609375,1544.0419921875, 1557.0435791015625,9.193510273525082,1550.6900634765625,1544.188232421875, 1557.19189453125,9.194977657797628,1550.542724609375,1544.0419921875, 1557.0435791015625,9.193510273525082,1550.6900634765625,1544.188232421875, 1557.19189453125,9.194977657797628,1550.542724609375,1544.0419921875, 1557.0435791015625,9.193510273525082,1550.6900634765625,1544.188232421875, 1557.19189453125,9.194977657797628,1550.542724609375,1544.0419921875, 1557.0435791015625,9.193510273525082,1550.6900634765625,1544.188232421875, 1557.19189453125,9.194977657797628,9.0, 15.0
£25,MediumReward,MediumReward,Yes,2.0,1549.3310546875,1524.2261962890625, 1574.4359130859375,35.503631228526416,, ,1549.8946533203125,1524.7730712890625, 1575.0162353515625,35.527282016861996,, ,0.5,0.0, 1.0,0.7071067811865476,'m', 'n',1.420151710510254,1.4517439603805542, 1.388559341430664,0.044678272526234866,1547.8905029296875,1522.7584228515625, 1573.0225830078125,35.54212849713105,, ,1547.8905029296875,1522.7584228515625, 1573.0225830078125,35.54212849713105,1548.0369873046875,1522.9058837890625, 1573.1680908203125,35.540747429199044,1547.8905029296875,1522.7584228515625, 1573.0225830078125,35.54212849713105,1548.0369873046875,1522.9058837890625, 1573.1680908203125,35.540747429199044,1547.8905029296875,1522.7584228515625, 1573.0225830078125,35.54212849713105,1548.0369873046875,1522.9058837890625, 1573.1680908203125,35.540747429199044,1547.8905029296875,1522.7584228515625, 1573.0225830078125,35.54212849713105,1548.0369873046875,1522.9058837890625, 1573.1680908203125,35.540747429199044,1.0, 22.0
£0,LowReward,LowReward,Yes,2.0,1552.937255859375,1550.072021484375, 1555.8023681640625,4.051966996676227,, ,1553.701171875,1550.873291015625, 1556.5291748046875,3.9993137817806415,, ,1.0,1.0, 1.0,0.0,'n', 'n',0.862870991230011,0.9308418035507202, 0.7949001789093018,0.09612524462946326,1552.05615234375,1549.12890625, 1554.9832763671875,4.139664810339066,, ,1552.05615234375,1549.12890625, 1554.9832763671875,4.139664810339066,1552.205078125,1549.2781982421875, 1555.1318359375,4.139146909864676,1552.05615234375,1549.12890625, 1554.9832763671875,4.139664810339066,1552.205078125,1549.2781982421875, 1555.1318359375,4.139146909864676,1552.05615234375,1549.12890625, 1554.9832763671875,4.139664810339066,1552.205078125,1549.2781982421875, 1555.1318359375,4.139146909864676,1552.05615234375,1549.12890625, 1554.9832763671875,4.139664810339066,1552.205078125,1549.2781982421875, 1555.1318359375,4.139146909864676,11.0, 14.0

extraInfo
participant,2
group,B
session,02
date,2022-12-06_10h53.40.329
expName,AssociativeLearning_v2
psychopyVersion,2022.1.4
frameRate,None
